422   72   274   176   251   204   245   405   280   310   14   249   342   256   340   482   -310   28   72   429   51   182   -95   191   206   331   139   469   489   96   168   87   4614   -201   
430   32   269   153   218   179   237   399   269   307   23   231   339   240   336   476   -338   5   35   422   54   176   -114   160   189   334   126   451   450   78   177   84   4602   -232   
455   48   275   148   180   164   222   398   262   321   38   228   330   237   337   479   -318   -6   -6   409   55   172   -135   123   160   328   123   434   410   55   171   84   4605   -249   
481   50   289   131   141   138   200   382   238   327   54   214   307   231   326   477   -297   -20   -46   378   53   160   -164   74   126   319   114   403   363   34   159   74   4594   -212   
485   25   297   113   102   106   165   358   196   310   58   208   307   226   305   472   -326   -37   -87   336   34   154   -183   39   90   309   118   383   331   17   163   72   4570   -164   
466   53   298   131   73   103   136   351   163   300   42   238   329   234   291   475   -345   -35   -116   308   6   162   -183   38   60   295   145   394   333   3   166   91   4559   -139   
446   126   302   169   71   118   131   356   159   305   23   270   331   244   286   479   -313   -15   -114   304   -9   163   -179   51   48   280   166   409   348   -1   157   106   4562   -113   
443   148   308   188   90   122   144   352   176   299   16   271   326   235   273   471   -287   -2   -93   315   -11   152   -179   65   57   271   163   409   359   11   160   104   4565   -106   
450   122   310   196   113   124   158   352   204   283   16   263   341   214   264   458   -297   3   -72   329   -16   141   -174   88   78   271   153   412   377   28   177   103   4550   -161   
454   123   314   210   138   136   174   364   241   281   13   261   340   195   280   452   -291   18   -51   336   -17   132   -164   114   108   277   142   418   402   44   179   107   4532   -239   
458   129   324   217   166   143   198   369   272   285   13   246   300   174   310   447   -272   39   -31   342   -8   116   -159   125   144   288   122   414   420   66   165   104   4529   -265   
464   85   341   206   197   141   222   364   273   281   20   222   277   154   334   440   -287   54   -17   355   1   104   -155   130   181   305   100   409   433   95   165   99   4529   -250   
462   50   362   200   226   148   236   370   253   278   24   215   295   149   360   443   -315   75   -13   372   -2   105   -143   142   210   323   95   420   454   120   176   107   4534   -230   
455   89   389   214   258   170   246   386   240   287   20   229   313   159   392   457   -295   111   1   384   -3   114   -123   158   235   339   105   447   483   149   183   117   4535   -192   
458   144   412   233   295   195   260   394   231   298   18   247   322   173   399   470   -255   148   28   394   2   125   -104   175   250   345   115   476   511   183   192   121   4525   -148   
