472   129   335   -1121   359   16   246   -56   511   37   527   -78   251   205   140   -64   552   330   186   -67   522   75   -132   -77   253   137   -253   70   -72   498   298   -325   1935   172   35   0   
476   136   322   -1114   366   33   259   -41   516   43   519   -72   253   213   133   -68   553   326   204   -49   522   65   -118   -59   267   126   -243   78   -70   487   296   -322   1918   165   23   0   
474   137   302   -1117   352   29   257   -38   518   44   498   -71   226   230   157   -42   544   313   208   -47   519   94   -120   -51   267   165   -235   78   -76   472   280   -323   1898   157   10   0   
468   128   287   -1124   335   29   250   -36   521   53   477   -68   210   243   174   -16   536   301   209   -44   522   117   -126   -47   255   171   -230   76   -83   462   261   -325   1886   154   1   0   
458   122   282   -1122   341   50   260   -12   526   82   468   -62   223   257   159   -8   523   301   216   -19   539   115   -112   -25   265   148   -227   84   -78   462   258   -317   1894   154   -3   0   
439   114   275   -1124   348   64   269   15   524   107   460   -65   226   273   155   3   504   301   217   3   553   129   -93   -2   281   163   -228   91   -72   467   258   -307   1893   153   -11   0   
420   96   266   -1137   335   55   255   19   515   108   455   -78   212   272   175   16   492   289   206   -1   551   155   -92   -3   269   183   -239   81   -77   471   252   -307   1874   153   -23   0   
416   84   271   -1148   333   49   241   15   506   100   463   -89   222   252   163   13   495   278   197   -6   543   142   -94   -16   254   146   -258   63   -87   477   255   -310   1869   155   -32   0   
429   91   285   -1153   347   52   242   13   495   91   476   -97   243   234   121   -1   500   277   192   -4   534   106   -90   -23   261   108   -276   50   -93   485   272   -308   1875   156   -38   0   
440   99   297   -1159   344   38   234   -4   481   64   483   -105   235   226   114   -7   504   276   179   -17   514   99   -100   -38   259   120   -287   36   -102   488   284   -310   1867   154   -54   0   
447   102   308   -1165   325   9   211   -38   470   33   487   -108   211   214   131   -17   510   267   157   -44   488   97   -128   -68   233   130   -292   17   -118   484   278   -318   1845   154   -78   0   
470   117   325   -1161   326   -4   207   -63   470   22   492   -101   211   206   119   -35   522   265   149   -57   478   63   -148   -85   226   118   -291   8   -126   485   275   -325   1825   154   -93   0   
488   135   334   -1152   335   -1   215   -70   472   23   487   -92   213   219   96   -44   528   276   153   -57   479   39   -151   -77   241   129   -280   17   -122   489   275   -324   1815   153   -103   0   
474   133   329   -1147   319   -6   203   -74   465   19   475   -88   193   236   106   -48   525   287   153   -62   473   54   -153   -68   231   150   -265   26   -118   485   264   -320   1807   152   -126   0   
453   123   318   -1148   295   -17   181   -79   455   12   463   -87   171   234   112   -61   518   284   143   -75   465   60   -159   -72   202   136   -261   26   -122   472   244   -318   1802   153   -153   0   
450   123   308   -1155   289   -17   180   -77   446   8   451   -92   170   223   76   -71   515   275   139   -85   465   38   -158   -72   196   107   -265   21   -131   457   231   -317   1792   154   -166   0   
440   117   298   -1164   287   -13   185   -72   434   -1   440   -99   175   218   49   -67   513   270   140   -92   464   37   -153   -68   202   96   -270   17   -138   444   226   -315   1770   154   -171   0   
418   103   294   -1170   278   -22   180   -76   422   -18   439   -107   166   209   65   -70   512   263   135   -105   458   56   -157   -75   192   89   -277   5   -145   431   220   -317   1756   156   -186   0   
418   104   301   -1176   283   -31   187   -94   421   -33   445   -115   156   192   82   -82   521   246   133   -126   458   47   -169   -93   193   91   -289   -10   -156   425   212   -330   1750   159   -204   0   
441   113   314   -1179   308   -26   216   -110   429   -38   449   -119   163   186   81   -77   541   236   149   -139   465   27   -175   -103   223   121   -298   -15   -161   430   211   -347   1746   160   -213   0   
452   115   328   -1174   326   -15   235   -114   435   -37   455   -115   171   194   95   -61   556   246   171   -138   468   39   -173   -101   243   154   -294   -8   -153   439   215   -354   1737   163   -221   0   
456   118   336   -1163   324   -11   231   -121   432   -37   461   -109   153   202   118   -60   561   261   177   -139   460   58   -174   -103   237   166   -287   4   -141   445   214   -352   1717   169   -238   0   
471   128   339   -1158   318   -10   221   -131   425   -36   461   -104   130   203   110   -69   561   267   173   -149   447   56   -181   -112   229   168   -283   15   -135   447   207   -349   1698   168   -257   0   
479   134   342   -1154   316   1   209   -125   413   -30   461   -95   142   209   85   -63   557   281   174   -146   433   57   -179   -108   223   155   -274   31   -125   450   210   -338   1691   160   -267   0   
468   132   343   -1144   310   17   187   -106   388   -27   470   -85   164   217   76   -61   546   305   174   -127   415   67   -166   -87   208   119   -260   51   -105   453   224   -315   1696   151   -278   0   
458   133   343   -1140   306   22   171   -100   364   -36   481   -84   164   218   75   -79   538   315   170   -118   397   58   -158   -70   200   92   -252   62   -92   458   237   -301   1690   142   -302   0   
455   134   345   -1145   315   20   179   -105   352   -50   488   -88   168   216   61   -87   542   308   178   -116   387   46   -159   -64   213   94   -254   63   -92   463   244   -307   1671   131   -332   0   
449   127   346   -1151   332   21   199   -99   345   -61   492   -90   191   218   54   -66   548   299   200   -104   385   66   -159   -55   229   101   -257   58   -96   465   248   -318   1666   128   -356   0   
445   122   336   -1158   341   16   220   -95   332   -75   488   -95   185   219   65   -51   550   284   217   -90   383   96   -159   -48   241   107   -261   50   -102   464   245   -327   1669   141   -379   0   
445   120   319   -1168   343   -2   244   -107   329   -91   473   -104   149   215   64   -58   552   255   222   -96   380   111   -170   -60   254   127   -270   37   -118   457   229   -342   1663   156   -405   0   
447   120   311   -1174   344   -18   266   -114   337   -98   459   -107   141   210   50   -61   553   233   228   -107   382   127   -184   -80   262   137   -277   23   -137   451   213   -359   1647   162   -425   0   
449   124   303   -1177   334   -23   260   -106   332   -101   447   -104   148   206   52   -62   545   231   223   -113   380   132   -186   -91   247   119   -275   15   -146   442   202   -358   1630   166   -435   0   
449   127   287   -1181   312   -24   239   -102   315   -111   432   -106   122   198   65   -87   533   232   202   -122   364   90   -179   -94   226   107   -271   9   -152   428   188   -345   1616   167   -453   0   
